"municipality","votes","parties","file","district"
"水戸市（１区）",20784,"立憲民主党","000520889.xls",NA
"水戸市（１区）",3142,"日本維新の会","000520889.xls",NA
"水戸市（１区）",598,"幸福実現党","000520889.xls",NA
"水戸市（１区）",12068,"公明党","000520889.xls",NA
"水戸市（１区）",1245,"社会民主党","000520889.xls",NA
"水戸市（１区）",34359,"自由民主党","000520889.xls",NA
"水戸市（１区）",7840,"日本共産党","000520889.xls",NA
"水戸市（２区）",1344,"希望の党","000520889.xls",NA
"水戸市（２区）",1167,"立憲民主党","000520889.xls",NA
"水戸市（２区）",166,"日本維新の会","000520889.xls",NA
"水戸市（２区）",26,"幸福実現党","000520889.xls",NA
"水戸市（２区）",830,"公明党","000520889.xls",NA
"水戸市（２区）",95,"社会民主党","000520889.xls",NA
"水戸市（２区）",2426,"自由民主党","000520889.xls",NA
"水戸市（２区）",346,"日本共産党","000520889.xls",NA
"日立市",19723,"希望の党","000520889.xls",NA
"日立市",16470,"立憲民主党","000520889.xls",NA
"日立市",1947,"日本維新の会","000520889.xls",NA
"日立市",351,"幸福実現党","000520889.xls",NA
"日立市",10488,"公明党","000520889.xls",NA
"日立市",787,"社会民主党","000520889.xls",NA
"日立市",27077,"自由民主党","000520889.xls",NA
"日立市",3462,"日本共産党","000520889.xls",NA
"土浦市",12717,"希望の党","000520889.xls",NA
"土浦市",11665,"立憲民主党","000520889.xls",NA
"土浦市",1608,"日本維新の会","000520889.xls",NA
"土浦市",248,"幸福実現党","000520889.xls",NA
"土浦市",7914,"公明党","000520889.xls",NA
"土浦市",592,"社会民主党","000520889.xls",NA
"土浦市",20843,"自由民主党","000520889.xls",NA
"土浦市",3607,"日本共産党","000520889.xls",NA
"古河市",10418,"希望の党","000520889.xls",NA
"古河市",10355,"立憲民主党","000520889.xls",NA
"古河市",1589,"日本維新の会","000520889.xls",NA
"古河市",307,"幸福実現党","000520889.xls",NA
"古河市",10643,"公明党","000520889.xls",NA
"古河市",478,"社会民主党","000520889.xls",NA
"古河市",21420,"自由民主党","000520889.xls",NA
"古河市",3715,"日本共産党","000520889.xls",NA
"石岡市",7155,"希望の党","000520889.xls",NA
"石岡市",5655,"立憲民主党","000520889.xls",NA
"石岡市",821,"日本維新の会","000520889.xls",NA
"石岡市",173,"幸福実現党","000520889.xls",NA
"石岡市",3495,"公明党","000520889.xls",NA
"石岡市",340,"社会民主党","000520889.xls",NA
"石岡市",11647,"自由民主党","000520889.xls",NA
"石岡市",1929,"日本共産党","000520889.xls",NA
"結城市",4147,"希望の党","000520889.xls",NA
"結城市",3756,"立憲民主党","000520889.xls",NA
"結城市",594,"日本維新の会","000520889.xls",NA
"結城市",105,"幸福実現党","000520889.xls",NA
"結城市",3602,"公明党","000520889.xls",NA
"結城市",180,"社会民主党","000520889.xls",NA
"結城市",7475,"自由民主党","000520889.xls",NA
"結城市",1354,"日本共産党","000520889.xls",NA
"龍ケ崎市",5957,"希望の党","000520889.xls",NA
"龍ケ崎市",7076,"立憲民主党","000520889.xls",NA
"龍ケ崎市",1062,"日本維新の会","000520889.xls",NA
"龍ケ崎市",124,"幸福実現党","000520889.xls",NA
"龍ケ崎市",4468,"公明党","000520889.xls",NA
"龍ケ崎市",286,"社会民主党","000520889.xls",NA
"龍ケ崎市",10624,"自由民主党","000520889.xls",NA
"龍ケ崎市",2276,"日本共産党","000520889.xls",NA
"下妻市（１区）",2866,"希望の党","000520889.xls",NA
"下妻市（１区）",1957,"立憲民主党","000520889.xls",NA
"下妻市（１区）",295,"日本維新の会","000520889.xls",NA
"下妻市（１区）",72,"幸福実現党","000520889.xls",NA
"下妻市（１区）",2041,"公明党","000520889.xls",NA
"下妻市（１区）",91,"社会民主党","000520889.xls",NA
"下妻市（１区）",5047,"自由民主党","000520889.xls",NA
"下妻市（１区）",827,"日本共産党","000520889.xls",NA
"下妻市（７区）",692,"希望の党","000520889.xls",NA
"下妻市（７区）",530,"立憲民主党","000520889.xls",NA
"下妻市（７区）",105,"日本維新の会","000520889.xls",NA
"下妻市（７区）",14,"幸福実現党","000520889.xls",NA
"下妻市（７区）",584,"公明党","000520889.xls",NA
"下妻市（７区）",50,"社会民主党","000520889.xls",NA
"下妻市（７区）",1700,"自由民主党","000520889.xls",NA
"下妻市（７区）",195,"日本共産党","000520889.xls",NA
"常総市",4611,"希望の党","000520889.xls",NA
"常総市",4020,"立憲民主党","000520889.xls",NA
"常総市",683,"日本維新の会","000520889.xls",NA
"常総市",122,"幸福実現党","000520889.xls",NA
"常総市",3805,"公明党","000520889.xls",NA
"常総市",191,"社会民主党","000520889.xls",NA
"常総市",10533,"自由民主党","000520889.xls",NA
"常総市",1603,"日本共産党","000520889.xls",NA
"常陸太田市",5187,"希望の党","000520889.xls",NA
"常陸太田市",4682,"立憲民主党","000520889.xls",NA
"常陸太田市",549,"日本維新の会","000520889.xls",NA
"常陸太田市",127,"幸福実現党","000520889.xls",NA
"常陸太田市",3544,"公明党","000520889.xls",NA
"常陸太田市",273,"社会民主党","000520889.xls",NA
"常陸太田市",10447,"自由民主党","000520889.xls",NA
"常陸太田市",1123,"日本共産党","000520889.xls",NA
"高萩市",2994,"希望の党","000520889.xls",NA
"高萩市",2570,"立憲民主党","000520889.xls",NA
"高萩市",264,"日本維新の会","000520889.xls",NA
"高萩市",60,"幸福実現党","000520889.xls",NA
"高萩市",1709,"公明党","000520889.xls",NA
"高萩市",141,"社会民主党","000520889.xls",NA
"高萩市",4464,"自由民主党","000520889.xls",NA
"高萩市",594,"日本共産党","000520889.xls",NA
"北茨城市",4239,"希望の党","000520889.xls",NA
"北茨城市",3617,"立憲民主党","000520889.xls",NA
"北茨城市",471,"日本維新の会","000520889.xls",NA
"北茨城市",117,"幸福実現党","000520889.xls",NA
"北茨城市",2647,"公明党","000520889.xls",NA
"北茨城市",161,"社会民主党","000520889.xls",NA
"北茨城市",6338,"自由民主党","000520889.xls",NA
"北茨城市",1077,"日本共産党","000520889.xls",NA
"笠間市（１区）",3010,"希望の党","000520889.xls",NA
"笠間市（１区）",1979,"立憲民主党","000520889.xls",NA
"笠間市（１区）",286,"日本維新の会","000520889.xls",NA
"笠間市（１区）",86,"幸福実現党","000520889.xls",NA
"笠間市（１区）",1270,"公明党","000520889.xls",NA
"笠間市（１区）",148,"社会民主党","000520889.xls",NA
"笠間市（１区）",4262,"自由民主党","000520889.xls",NA
"笠間市（１区）",627,"日本共産党","000520889.xls",NA
"笠間市（２区）",4582,"希望の党","000520889.xls",NA
"笠間市（２区）",4133,"立憲民主党","000520889.xls",NA
"笠間市（２区）",619,"日本維新の会","000520889.xls",NA
"笠間市（２区）",101,"幸福実現党","000520889.xls",NA
"笠間市（２区）",2405,"公明党","000520889.xls",NA
"笠間市（２区）",371,"社会民主党","000520889.xls",NA
"笠間市（２区）",7543,"自由民主党","000520889.xls",NA
"笠間市（２区）",1430,"日本共産党","000520889.xls",NA
"取手市",8600,"希望の党","000520889.xls",NA
"取手市",11066,"立憲民主党","000520889.xls",NA
"取手市",1587,"日本維新の会","000520889.xls",NA
"取手市",218,"幸福実現党","000520889.xls",NA
"取手市",6028,"公明党","000520889.xls",NA
"取手市",426,"社会民主党","000520889.xls",NA
"取手市",15314,"自由民主党","000520889.xls",NA
"取手市",4611,"日本共産党","000520889.xls",NA
"牛久市",6803,"希望の党","000520889.xls",NA
"牛久市",9128,"立憲民主党","000520889.xls",NA
"牛久市",1292,"日本維新の会","000520889.xls",NA
"牛久市",116,"幸福実現党","000520889.xls",NA
"牛久市",3978,"公明党","000520889.xls",NA
"牛久市",396,"社会民主党","000520889.xls",NA
"牛久市",12269,"自由民主党","000520889.xls",NA
"牛久市",2984,"日本共産党","000520889.xls",NA
"つくば市",16646,"希望の党","000520889.xls",NA
"つくば市",21881,"立憲民主党","000520889.xls",NA
"つくば市",3377,"日本維新の会","000520889.xls",NA
"つくば市",385,"幸福実現党","000520889.xls",NA
"つくば市",9250,"公明党","000520889.xls",NA
"つくば市",906,"社会民主党","000520889.xls",NA
"つくば市",33874,"自由民主党","000520889.xls",NA
"つくば市",6683,"日本共産党","000520889.xls",NA
"ひたちなか市",12690,"希望の党","000520889.xls",NA
"ひたちなか市",12822,"立憲民主党","000520889.xls",NA
"ひたちなか市",1977,"日本維新の会","000520889.xls",NA
"ひたちなか市",262,"幸福実現党","000520889.xls",NA
"ひたちなか市",8362,"公明党","000520889.xls",NA
"ひたちなか市",698,"社会民主党","000520889.xls",NA
"ひたちなか市",23022,"自由民主党","000520889.xls",NA
"ひたちなか市",2944,"日本共産党","000520889.xls",NA
"鹿嶋市",6722,"希望の党","000520889.xls",NA
"鹿嶋市",4846,"立憲民主党","000520889.xls",NA
"鹿嶋市",792,"日本維新の会","000520889.xls",NA
"鹿嶋市",150,"幸福実現党","000520889.xls",NA
"鹿嶋市",4697,"公明党","000520889.xls",NA
"鹿嶋市",275,"社会民主党","000520889.xls",NA
"鹿嶋市",9175,"自由民主党","000520889.xls",NA
"鹿嶋市",1480,"日本共産党","000520889.xls",NA
"潮来市",2815,"希望の党","000520889.xls",NA
"潮来市",1762,"立憲民主党","000520889.xls",NA
"潮来市",267,"日本維新の会","000520889.xls",NA
"潮来市",68,"幸福実現党","000520889.xls",NA
"潮来市",1961,"公明党","000520889.xls",NA
"潮来市",85,"社会民主党","000520889.xls",NA
"潮来市",4795,"自由民主党","000520889.xls",NA
"潮来市",547,"日本共産党","000520889.xls",NA
"守谷市",5250,"希望の党","000520889.xls",NA
"守谷市",7154,"立憲民主党","000520889.xls",NA
"守谷市",1225,"日本維新の会","000520889.xls",NA
"守谷市",101,"幸福実現党","000520889.xls",NA
"守谷市",2945,"公明党","000520889.xls",NA
"守谷市",259,"社会民主党","000520889.xls",NA
"守谷市",10114,"自由民主党","000520889.xls",NA
"守谷市",1874,"日本共産党","000520889.xls",NA
"常陸大宮市（１区）",428,"希望の党","000520889.xls",NA
"常陸大宮市（１区）",225,"立憲民主党","000520889.xls",NA
"常陸大宮市（１区）",29,"日本維新の会","000520889.xls",NA
"常陸大宮市（１区）",6,"幸福実現党","000520889.xls",NA
"常陸大宮市（１区）",291,"公明党","000520889.xls",NA
"常陸大宮市（１区）",12,"社会民主党","000520889.xls",NA
"常陸大宮市（１区）",651,"自由民主党","000520889.xls",NA
"常陸大宮市（１区）",124,"日本共産党","000520889.xls",NA
"常陸大宮市（４区）",3543,"希望の党","000520889.xls",NA
"常陸大宮市（４区）",2852,"立憲民主党","000520889.xls",NA
"常陸大宮市（４区）",395,"日本維新の会","000520889.xls",NA
"常陸大宮市（４区）",64,"幸福実現党","000520889.xls",NA
"常陸大宮市（４区）",2940,"公明党","000520889.xls",NA
"常陸大宮市（４区）",181,"社会民主党","000520889.xls",NA
"常陸大宮市（４区）",6804,"自由民主党","000520889.xls",NA
"常陸大宮市（４区）",1290,"日本共産党","000520889.xls",NA
"那珂市",5107,"希望の党","000520889.xls",NA
"那珂市",4710,"立憲民主党","000520889.xls",NA
"那珂市",618,"日本維新の会","000520889.xls",NA
"那珂市",118,"幸福実現党","000520889.xls",NA
"那珂市",2940,"公明党","000520889.xls",NA
"那珂市",234,"社会民主党","000520889.xls",NA
"那珂市",9209,"自由民主党","000520889.xls",NA
"那珂市",1176,"日本共産党","000520889.xls",NA
"筑西市",11535,"希望の党","000520889.xls",NA
"筑西市",7111,"立憲民主党","000520889.xls",NA
"筑西市",1141,"日本維新の会","000520889.xls",NA
"筑西市",301,"幸福実現党","000520889.xls",NA
"筑西市",6238,"公明党","000520889.xls",NA
"筑西市",314,"社会民主党","000520889.xls",NA
"筑西市",16860,"自由民主党","000520889.xls",NA
"筑西市",2839,"日本共産党","000520889.xls",NA
"坂東市",4381,"希望の党","000520889.xls",NA
"坂東市",3109,"立憲民主党","000520889.xls",NA
"坂東市",525,"日本維新の会","000520889.xls",NA
"坂東市",145,"幸福実現党","000520889.xls",NA
"坂東市",3812,"公明党","000520889.xls",NA
"坂東市",183,"社会民主党","000520889.xls",NA
"坂東市",9603,"自由民主党","000520889.xls",NA
"坂東市",1351,"日本共産党","000520889.xls",NA
"稲敷市",3149,"希望の党","000520889.xls",NA
"稲敷市",2387,"立憲民主党","000520889.xls",NA
"稲敷市",416,"日本維新の会","000520889.xls",NA
"稲敷市",59,"幸福実現党","000520889.xls",NA
"稲敷市",3371,"公明党","000520889.xls",NA
"稲敷市",141,"社会民主党","000520889.xls",NA
"稲敷市",6686,"自由民主党","000520889.xls",NA
"稲敷市",965,"日本共産党","000520889.xls",NA
"かすみがうら市",4178,"希望の党","000520889.xls",NA
"かすみがうら市",3102,"立憲民主党","000520889.xls",NA
"かすみがうら市",468,"日本維新の会","000520889.xls",NA
"かすみがうら市",79,"幸福実現党","000520889.xls",NA
"かすみがうら市",2176,"公明党","000520889.xls",NA
"かすみがうら市",157,"社会民主党","000520889.xls",NA
"かすみがうら市",6716,"自由民主党","000520889.xls",NA
"かすみがうら市",1138,"日本共産党","000520889.xls",NA
"桜川市",6109,"希望の党","000520889.xls",NA
"桜川市",3251,"立憲民主党","000520889.xls",NA
"桜川市",548,"日本維新の会","000520889.xls",NA
"桜川市",191,"幸福実現党","000520889.xls",NA
"桜川市",3596,"公明党","000520889.xls",NA
"桜川市",191,"社会民主党","000520889.xls",NA
"桜川市",9126,"自由民主党","000520889.xls",NA
"桜川市",952,"日本共産党","000520889.xls",NA
"神栖市",6687,"希望の党","000520889.xls",NA
"神栖市",4704,"立憲民主党","000520889.xls",NA
"神栖市",1006,"日本維新の会","000520889.xls",NA
"神栖市",162,"幸福実現党","000520889.xls",NA
"神栖市",5304,"公明党","000520889.xls",NA
"神栖市",198,"社会民主党","000520889.xls",NA
"神栖市",11732,"自由民主党","000520889.xls",NA
"神栖市",1253,"日本共産党","000520889.xls",NA
"行方市",3734,"希望の党","000520889.xls",NA
"行方市",2127,"立憲民主党","000520889.xls",NA
"行方市",328,"日本維新の会","000520889.xls",NA
"行方市",118,"幸福実現党","000520889.xls",NA
"行方市",2107,"公明党","000520889.xls",NA
"行方市",164,"社会民主党","000520889.xls",NA
"行方市",6456,"自由民主党","000520889.xls",NA
"行方市",635,"日本共産党","000520889.xls",NA
"鉾田市",6910,"希望の党","000520889.xls",NA
"鉾田市",3199,"立憲民主党","000520889.xls",NA
"鉾田市",533,"日本維新の会","000520889.xls",NA
"鉾田市",188,"幸福実現党","000520889.xls",NA
"鉾田市",3157,"公明党","000520889.xls",NA
"鉾田市",184,"社会民主党","000520889.xls",NA
"鉾田市",9306,"自由民主党","000520889.xls",NA
"鉾田市",1241,"日本共産党","000520889.xls",NA
"つくばみらい市",4029,"希望の党","000520889.xls",NA
"つくばみらい市",4145,"立憲民主党","000520889.xls",NA
"つくばみらい市",745,"日本維新の会","000520889.xls",NA
"つくばみらい市",83,"幸福実現党","000520889.xls",NA
"つくばみらい市",2928,"公明党","000520889.xls",NA
"つくばみらい市",164,"社会民主党","000520889.xls",NA
"つくばみらい市",7571,"自由民主党","000520889.xls",NA
"つくばみらい市",1487,"日本共産党","000520889.xls",NA
"小美玉市（２区）",3605,"希望の党","000520889.xls",NA
"小美玉市（２区）",2723,"立憲民主党","000520889.xls",NA
"小美玉市（２区）",477,"日本維新の会","000520889.xls",NA
"小美玉市（２区）",108,"幸福実現党","000520889.xls",NA
"小美玉市（２区）",2075,"公明党","000520889.xls",NA
"小美玉市（２区）",129,"社会民主党","000520889.xls",NA
"小美玉市（２区）",7108,"自由民主党","000520889.xls",NA
"小美玉市（２区）",939,"日本共産党","000520889.xls",NA
"小美玉市（６区）",798,"希望の党","000520889.xls",NA
"小美玉市（６区）",544,"立憲民主党","000520889.xls",NA
"小美玉市（６区）",28,"日本維新の会","000520889.xls",NA
"小美玉市（６区）",15,"幸福実現党","000520889.xls",NA
"小美玉市（６区）",341,"公明党","000520889.xls",NA
"小美玉市（６区）",28,"社会民主党","000520889.xls",NA
"小美玉市（６区）",1249,"自由民主党","000520889.xls",NA
"小美玉市（６区）",208,"日本共産党","000520889.xls",NA
"茨城町",2858,"希望の党","000520889.xls",NA
"茨城町",1929,"立憲民主党","000520889.xls",NA
"茨城町",300,"日本維新の会","000520889.xls",NA
"茨城町",44,"幸福実現党","000520889.xls",NA
"茨城町",1705,"公明党","000520889.xls",NA
"茨城町",111,"社会民主党","000520889.xls",NA
"茨城町",5137,"自由民主党","000520889.xls",NA
"茨城町",788,"日本共産党","000520889.xls",NA
"大洗町",1393,"希望の党","000520889.xls",NA
"大洗町",1059,"立憲民主党","000520889.xls",NA
"大洗町",186,"日本維新の会","000520889.xls",NA
"大洗町",25,"幸福実現党","000520889.xls",NA
"大洗町",1150,"公明党","000520889.xls",NA
"大洗町",58,"社会民主党","000520889.xls",NA
"大洗町",2528,"自由民主党","000520889.xls",NA
"大洗町",393,"日本共産党","000520889.xls",NA
"城里町",2174,"希望の党","000520889.xls",NA
"城里町",1352,"立憲民主党","000520889.xls",NA
"城里町",210,"日本維新の会","000520889.xls",NA
"城里町",57,"幸福実現党","000520889.xls",NA
"城里町",1595,"公明党","000520889.xls",NA
"城里町",90,"社会民主党","000520889.xls",NA
"城里町",3035,"自由民主党","000520889.xls",NA
"城里町",463,"日本共産党","000520889.xls",NA
"東海村",3509,"希望の党","000520889.xls",NA
"東海村",3039,"立憲民主党","000520889.xls",NA
"東海村",463,"日本維新の会","000520889.xls",NA
"東海村",60,"幸福実現党","000520889.xls",NA
"東海村",1877,"公明党","000520889.xls",NA
"東海村",130,"社会民主党","000520889.xls",NA
"東海村",6514,"自由民主党","000520889.xls",NA
"東海村",870,"日本共産党","000520889.xls",NA
"大子町",1528,"希望の党","000520889.xls",NA
"大子町",1276,"立憲民主党","000520889.xls",NA
"大子町",144,"日本維新の会","000520889.xls",NA
"大子町",49,"幸福実現党","000520889.xls",NA
"大子町",1616,"公明党","000520889.xls",NA
"大子町",88,"社会民主党","000520889.xls",NA
"大子町",4003,"自由民主党","000520889.xls",NA
"大子町",446,"日本共産党","000520889.xls",NA
"美浦村",1173,"希望の党","000520889.xls",NA
"美浦村",954,"立憲民主党","000520889.xls",NA
"美浦村",180,"日本維新の会","000520889.xls",NA
"美浦村",20,"幸福実現党","000520889.xls",NA
"美浦村",1335,"公明党","000520889.xls",NA
"美浦村",52,"社会民主党","000520889.xls",NA
"美浦村",2203,"自由民主党","000520889.xls",NA
"美浦村",350,"日本共産党","000520889.xls",NA
"阿見町",3686,"希望の党","000520889.xls",NA
"阿見町",3601,"立憲民主党","000520889.xls",NA
"阿見町",612,"日本維新の会","000520889.xls",NA
"阿見町",93,"幸福実現党","000520889.xls",NA
"阿見町",2840,"公明党","000520889.xls",NA
"阿見町",142,"社会民主党","000520889.xls",NA
"阿見町",7508,"自由民主党","000520889.xls",NA
"阿見町",1082,"日本共産党","000520889.xls",NA
"河内町",732,"希望の党","000520889.xls",NA
"河内町",568,"立憲民主党","000520889.xls",NA
"河内町",106,"日本維新の会","000520889.xls",NA
"河内町",21,"幸福実現党","000520889.xls",NA
"河内町",745,"公明党","000520889.xls",NA
"河内町",18,"社会民主党","000520889.xls",NA
"河内町",1422,"自由民主党","000520889.xls",NA
"河内町",171,"日本共産党","000520889.xls",NA
"八千代町",1786,"希望の党","000520889.xls",NA
"八千代町",1257,"立憲民主党","000520889.xls",NA
"八千代町",247,"日本維新の会","000520889.xls",NA
"八千代町",52,"幸福実現党","000520889.xls",NA
"八千代町",1921,"公明党","000520889.xls",NA
"八千代町",64,"社会民主党","000520889.xls",NA
"八千代町",4094,"自由民主党","000520889.xls",NA
"八千代町",595,"日本共産党","000520889.xls",NA
"五霞町",648,"希望の党","000520889.xls",NA
"五霞町",596,"立憲民主党","000520889.xls",NA
"五霞町",108,"日本維新の会","000520889.xls",NA
"五霞町",18,"幸福実現党","000520889.xls",NA
"五霞町",796,"公明党","000520889.xls",NA
"五霞町",34,"社会民主党","000520889.xls",NA
"五霞町",1673,"自由民主党","000520889.xls",NA
"五霞町",256,"日本共産党","000520889.xls",NA
"境町",1963,"希望の党","000520889.xls",NA
"境町",1492,"立憲民主党","000520889.xls",NA
"境町",244,"日本維新の会","000520889.xls",NA
"境町",57,"幸福実現党","000520889.xls",NA
"境町",2673,"公明党","000520889.xls",NA
"境町",77,"社会民主党","000520889.xls",NA
"境町",3857,"自由民主党","000520889.xls",NA
"境町",611,"日本共産党","000520889.xls",NA
"利根町",1526,"希望の党","000520889.xls",NA
"利根町",1866,"立憲民主党","000520889.xls",NA
"利根町",229,"日本維新の会","000520889.xls",NA
"利根町",27,"幸福実現党","000520889.xls",NA
"利根町",983,"公明党","000520889.xls",NA
"利根町",90,"社会民主党","000520889.xls",NA
"利根町",2619,"自由民主党","000520889.xls",NA
"利根町",578,"日本共産党","000520889.xls",NA
"茨城県 合計",258618,"希望の党","000520889.xls",NA
"茨城県 合計",232253,"立憲民主党","000520889.xls",NA
"茨城県 合計",35004,"日本維新の会","000520889.xls",NA
"茨城県 合計",6091,"幸福実現党","000520889.xls",NA
"茨城県 合計",169246,"公明党","000520889.xls",NA
"茨城県 合計",11708,"社会民主党","000520889.xls",NA
"茨城県 合計",448438,"自由民主党","000520889.xls",NA
"茨城県 合計",75329,"日本共産党","000520889.xls",NA
"宇都宮市（１区）",37893,"希望の党","000520891.xls",NA
"宇都宮市（１区）",48107,"立憲民主党","000520891.xls",NA
"宇都宮市（１区）",7082,"日本維新の会","000520891.xls",NA
"宇都宮市（１区）",923,"幸福実現党","000520891.xls",NA
"宇都宮市（１区）",19246,"公明党","000520891.xls",NA
"宇都宮市（１区）",1860,"社会民主党","000520891.xls",NA
"宇都宮市（１区）",65803,"自由民主党","000520891.xls",NA
"宇都宮市（１区）",9347,"日本共産党","000520891.xls",NA
"宇都宮市（１区）",190261,"得票数計","000520891.xls",NA
"宇都宮市（２区）",3876,"希望の党","000520891.xls",NA
"宇都宮市（２区）",5016,"立憲民主党","000520891.xls",NA
"宇都宮市（２区）",683,"日本維新の会","000520891.xls",NA
"宇都宮市（２区）",103,"幸福実現党","000520891.xls",NA
"宇都宮市（２区）",2310,"公明党","000520891.xls",NA
"宇都宮市（２区）",236,"社会民主党","000520891.xls",NA
"宇都宮市（２区）",6372,"自由民主党","000520891.xls",NA
"宇都宮市（２区）",831,"日本共産党","000520891.xls",NA
"宇都宮市（２区）",19427,"得票数計","000520891.xls",NA
"足利市",17303,"希望の党","000520891.xls",NA
"足利市",10626,"立憲民主党","000520891.xls",NA
"足利市",1856,"日本維新の会","000520891.xls",NA
"足利市",222,"幸福実現党","000520891.xls",NA
"足利市",6845,"公明党","000520891.xls",NA
"足利市",629,"社会民主党","000520891.xls",NA
"足利市",22167,"自由民主党","000520891.xls",NA
"足利市",3517,"日本共産党","000520891.xls",NA
"足利市",63165,"得票数計","000520891.xls",NA
"栃木市（２区）",549,"希望の党","000520891.xls",NA
"栃木市（２区）",625,"立憲民主党","000520891.xls",NA
"栃木市（２区）",76,"日本維新の会","000520891.xls",NA
"栃木市（２区）",9,"幸福実現党","000520891.xls",NA
"栃木市（２区）",348,"公明党","000520891.xls",NA
"栃木市（２区）",38,"社会民主党","000520891.xls",NA
"栃木市（２区）",1074,"自由民主党","000520891.xls",NA
"栃木市（２区）",127,"日本共産党","000520891.xls",NA
"栃木市（２区）",2846,"得票数計","000520891.xls",NA
"栃木市（４区）",7729,"希望の党","000520891.xls",NA
"栃木市（４区）",5639,"立憲民主党","000520891.xls",NA
"栃木市（４区）",803,"日本維新の会","000520891.xls",NA
"栃木市（４区）",128,"幸福実現党","000520891.xls",NA
"栃木市（４区）",3456,"公明党","000520891.xls",NA
"栃木市（４区）",372,"社会民主党","000520891.xls",NA
"栃木市（４区）",11093,"自由民主党","000520891.xls",NA
"栃木市（４区）",1677,"日本共産党","000520891.xls",NA
"栃木市（４区）",30897,"得票数計","000520891.xls",NA
"栃木市（５区）",6841,"希望の党","000520891.xls",NA
"栃木市（５区）",6160,"立憲民主党","000520891.xls",NA
"栃木市（５区）",952,"日本維新の会","000520891.xls",NA
"栃木市（５区）",135,"幸福実現党","000520891.xls",NA
"栃木市（５区）",3737,"公明党","000520891.xls",NA
"栃木市（５区）",382,"社会民主党","000520891.xls",NA
"栃木市（５区）",11918,"自由民主党","000520891.xls",NA
"栃木市（５区）",1803,"日本共産党","000520891.xls",NA
"栃木市（５区）",31928,"得票数計","000520891.xls",NA
"佐野市",10727,"希望の党","000520891.xls",NA
"佐野市",8341,"立憲民主党","000520891.xls",NA
"佐野市",1485,"日本維新の会","000520891.xls",NA
"佐野市",202,"幸福実現党","000520891.xls",NA
"佐野市",7130,"公明党","000520891.xls",NA
"佐野市",531,"社会民主党","000520891.xls",NA
"佐野市",17713,"自由民主党","000520891.xls",NA
"佐野市",3085,"日本共産党","000520891.xls",NA
"佐野市",49214,"得票数計","000520891.xls",NA
"鹿沼市",7601,"希望の党","000520891.xls",NA
"鹿沼市",9825,"立憲民主党","000520891.xls",NA
"鹿沼市",1214,"日本維新の会","000520891.xls",NA
"鹿沼市",177,"幸福実現党","000520891.xls",NA
"鹿沼市",5263,"公明党","000520891.xls",NA
"鹿沼市",611,"社会民主党","000520891.xls",NA
"鹿沼市",14983,"自由民主党","000520891.xls",NA
"鹿沼市",1965,"日本共産党","000520891.xls",NA
"鹿沼市",41639,"得票数計","000520891.xls",NA
"日光市",6441,"希望の党","000520891.xls",NA
"日光市",8934,"立憲民主党","000520891.xls",NA
"日光市",1028,"日本維新の会","000520891.xls",NA
"日光市",206,"幸福実現党","000520891.xls",NA
"日光市",4665,"公明党","000520891.xls",NA
"日光市",751,"社会民主党","000520891.xls",NA
"日光市",13010,"自由民主党","000520891.xls",NA
"日光市",2323,"日本共産党","000520891.xls",NA
"日光市",37358,"得票数計","000520891.xls",NA
"小山市",16023,"希望の党","000520891.xls",NA
"小山市",13112,"立憲民主党","000520891.xls",NA
"小山市",2021,"日本維新の会","000520891.xls",NA
"小山市",251,"幸福実現党","000520891.xls",NA
"小山市",7339,"公明党","000520891.xls",NA
"小山市",608,"社会民主党","000520891.xls",NA
"小山市",22185,"自由民主党","000520891.xls",NA
"小山市",3180,"日本共産党","000520891.xls",NA
"小山市",64719,"得票数計","000520891.xls",NA
"真岡市",8567,"希望の党","000520891.xls",NA
"真岡市",5848,"立憲民主党","000520891.xls",NA
"真岡市",990,"日本維新の会","000520891.xls",NA
"真岡市",128,"幸福実現党","000520891.xls",NA
"真岡市",3593,"公明党","000520891.xls",NA
"真岡市",263,"社会民主党","000520891.xls",NA
"真岡市",12126,"自由民主党","000520891.xls",NA
"真岡市",1337,"日本共産党","000520891.xls",NA
"真岡市",32852,"得票数計","000520891.xls",NA
"大田原市",7547,"希望の党","000520891.xls",NA
"大田原市",5437,"立憲民主党","000520891.xls",NA
"大田原市",914,"日本維新の会","000520891.xls",NA
"大田原市",323,"幸福実現党","000520891.xls",NA
"大田原市",3810,"公明党","000520891.xls",NA
"大田原市",231,"社会民主党","000520891.xls",NA
"大田原市",11467,"自由民主党","000520891.xls",NA
"大田原市",1224,"日本共産党","000520891.xls",NA
"大田原市",30953,"得票数計","000520891.xls",NA
"矢板市",3765,"希望の党","000520891.xls",NA
"矢板市",2807,"立憲民主党","000520891.xls",NA
"矢板市",467,"日本維新の会","000520891.xls",NA
"矢板市",87,"幸福実現党","000520891.xls",NA
"矢板市",1717,"公明党","000520891.xls",NA
"矢板市",148,"社会民主党","000520891.xls",NA
"矢板市",5171,"自由民主党","000520891.xls",NA
"矢板市",651,"日本共産党","000520891.xls",NA
"矢板市",14813,"得票数計","000520891.xls",NA
"那須塩原市",12378,"希望の党","000520891.xls",NA
"那須塩原市",8575,"立憲民主党","000520891.xls",NA
"那須塩原市",1546,"日本維新の会","000520891.xls",NA
"那須塩原市",276,"幸福実現党","000520891.xls",NA
